SaleID,DateKey,StoreKey,ProductKey,SupplierKey,CustomerKey,PaymentKey,Quantity,SalesAmount,FullDate
11955,358,2,4,4,27,2,1,1.54,2025-12-24
11956,358,2,3,3,4,1,4,9.51,2025-12-24
11957,358,2,3,3,30,3,3,7.35,2025-12-24
11958,358,2,2,2,22,2,2,1.55,2025-12-24
11959,358,2,4,4,38,2,2,3.04,2025-12-24
11960,358,2,2,2,15,2,5,4.17,2025-12-24
11961,358,2,4,4,20,1,4,6.03,2025-12-24
11962,358,2,3,3,40,2,2,5.08,2025-12-24
11963,358,2,2,2,13,2,3,2.49,2025-12-24
11964,358,2,1,1,38,2,2,2.42,2025-12-24
11965,358,2,4,4,17,2,4,5.87,2025-12-24
11966,358,2,3,3,8,2,1,2.59,2025-12-24
11967,358,2,4,4,25,2,4,6.0,2025-12-24
11968,359,1,3,3,8,2,3,7.82,2025-12-25
11969,359,1,1,1,19,2,7,8.23,2025-12-25
11970,359,1,4,4,8,2,2,2.99,2025-12-25
11971,359,1,4,4,8,2,1,1.57,2025-12-25
11972,359,1,3,3,15,2,1,2.58,2025-12-25
11973,359,1,2,2,38,1,8,6.38,2025-12-25
11974,359,1,3,3,3,2,3,7.77,2025-12-25
11975,359,1,1,1,1,2,5,5.97,2025-12-25
11976,359,1,4,4,25,1,1,1.53,2025-12-25
11977,359,1,3,3,35,1,3,7.51,2025-12-25
11978,359,1,3,3,11,3,3,7.64,2025-12-25
11979,359,1,4,4,21,2,1,1.46,2025-12-25
11980,359,1,1,1,39,2,3,3.75,2025-12-25
11981,359,1,1,1,31,3,2,2.43,2025-12-25
11982,359,1,4,4,24,3,3,4.64,2025-12-25
11983,359,1,4,4,8,2,2,2.97,2025-12-25
11984,359,1,2,2,30,1,8,6.1,2025-12-25
11985,359,1,1,1,11,2,8,9.85,2025-12-25
11986,359,1,2,2,9,1,3,2.31,2025-12-25
11987,359,1,4,4,16,3,3,4.51,2025-12-25
11988,359,1,4,4,40,2,4,6.29,2025-12-25
11989,359,2,4,4,17,2,4,6.08,2025-12-25
11990,359,2,2,2,37,2,6,4.73,2025-12-25
11991,359,2,2,2,37,3,6,4.85,2025-12-25
11992,359,2,3,3,23,1,3,7.71,2025-12-25
11993,359,2,1,1,31,2,3,3.64,2025-12-25
11994,359,2,1,1,21,3,5,5.91,2025-12-25
11995,359,2,4,4,3,2,2,2.9,2025-12-25
11996,359,2,4,4,37,1,4,6.26,2025-12-25
11997,359,2,3,3,16,2,4,9.95,2025-12-25
11998,359,2,3,3,28,2,2,4.98,2025-12-25
11999,359,2,1,1,5,2,1,1.14,2025-12-25
12000,359,2,3,3,23,2,3,7.85,2025-12-25
12001,359,2,3,3,39,2,4,9.69,2025-12-25
12002,360,1,1,1,23,2,7,8.09,2025-12-26
12003,360,1,3,3,36,2,4,9.77,2025-12-26
12004,360,1,1,1,4,1,5,6.19,2025-12-26
12005,360,1,1,1,34,2,7,8.31,2025-12-26
12006,360,1,4,4,33,2,2,2.97,2025-12-26
12007,360,1,1,1,33,2,8,9.44,2025-12-26
12008,360,1,4,4,5,2,3,4.38,2025-12-26
12009,360,1,3,3,12,1,3,7.53,2025-12-26
12010,360,1,3,3,8,2,4,9.89,2025-12-26
12011,360,1,3,3,16,2,4,9.56,2025-12-26
12012,360,1,1,1,36,1,6,7.46,2025-12-26
12013,360,1,3,3,24,1,1,2.59,2025-12-26
12014,360,1,1,1,37,2,5,6.1,2025-12-26
12015,360,1,2,2,4,2,1,0.81,2025-12-26
12016,360,1,4,4,31,2,3,4.3,2025-12-26
12017,360,1,1,1,15,2,3,3.66,2025-12-26
12018,360,1,4,4,22,2,1,1.44,2025-12-26
12019,360,1,1,1,9,3,5,6.08,2025-12-26
12020,360,1,3,3,24,2,2,4.78,2025-12-26
12021,360,1,1,1,15,2,1,1.25,2025-12-26
12022,360,1,1,1,40,2,2,2.46,2025-12-26
12023,360,1,3,3,9,1,1,2.46,2025-12-26
12024,360,1,4,4,4,2,2,2.93,2025-12-26
12025,360,1,3,3,31,2,4,9.53,2025-12-26
12026,360,1,4,4,25,2,2,3.0,2025-12-26
12027,360,1,3,3,1,2,1,2.47,2025-12-26
12028,360,1,4,4,19,1,1,1.53,2025-12-26
12029,360,1,1,1,18,1,4,4.65,2025-12-26
12030,360,2,1,1,3,2,5,6.14,2025-12-26
12031,360,2,1,1,37,2,4,5.0,2025-12-26
12032,360,2,4,4,30,1,3,4.38,2025-12-26
12033,360,2,1,1,23,3,5,5.96,2025-12-26
12034,360,2,2,2,6,1,3,2.35,2025-12-26
12035,360,2,4,4,36,2,1,1.47,2025-12-26
12036,360,2,1,1,37,1,7,8.59,2025-12-26
12037,360,2,4,4,15,2,3,4.52,2025-12-26
12038,360,2,3,3,14,2,4,9.74,2025-12-26
12039,360,2,4,4,35,2,4,6.17,2025-12-26
12040,360,2,1,1,40,2,7,8.79,2025-12-26
12041,360,2,4,4,39,2,3,4.47,2025-12-26
12042,360,2,4,4,38,2,3,4.5,2025-12-26
12043,360,2,3,3,16,2,2,5.23,2025-12-26
12044,360,2,2,2,39,2,5,4.13,2025-12-26
12045,360,2,2,2,36,2,8,6.5,2025-12-26
12046,360,2,3,3,4,2,3,7.31,2025-12-26
12047,360,2,1,1,31,1,4,4.59,2025-12-26
12048,360,2,4,4,22,3,3,4.57,2025-12-26
12049,361,1,4,4,1,2,2,3.02,2025-12-27
12050,361,1,4,4,40,3,2,2.98,2025-12-27
12051,361,1,1,1,35,2,2,2.47,2025-12-27
12052,361,1,3,3,4,1,2,4.99,2025-12-27
12053,361,1,1,1,18,2,8,9.12,2025-12-27
12054,361,1,4,4,15,2,3,4.42,2025-12-27
12055,361,1,4,4,31,1,2,2.95,2025-12-27
12056,361,1,4,4,22,1,1,1.51,2025-12-27
12057,361,1,4,4,24,2,1,1.51,2025-12-27
12058,361,1,3,3,34,2,2,4.95,2025-12-27
12059,361,1,1,1,6,2,7,8.27,2025-12-27
12060,361,1,3,3,1,2,1,2.59,2025-12-27
12061,361,1,3,3,20,2,4,10.14,2025-12-27
12062,361,1,1,1,29,1,4,4.78,2025-12-27
12063,361,1,1,1,28,2,6,7.07,2025-12-27
12064,361,1,4,4,18,2,2,2.87,2025-12-27
12065,361,1,2,2,32,1,2,1.64,2025-12-27
12066,361,1,3,3,39,2,1,2.52,2025-12-27
12067,361,1,2,2,6,1,8,6.37,2025-12-27
12068,361,1,4,4,13,2,3,4.59,2025-12-27
12069,361,1,4,4,38,1,3,4.66,2025-12-27
12070,361,1,2,2,23,2,6,4.61,2025-12-27
12071,361,1,3,3,2,2,3,7.15,2025-12-27
12072,361,1,4,4,31,1,4,6.22,2025-12-27
12073,361,1,3,3,33,1,1,2.4,2025-12-27
12074,361,1,4,4,3,2,1,1.49,2025-12-27
12075,361,2,3,3,35,2,3,7.79,2025-12-27
12076,361,2,3,3,3,2,4,10.49,2025-12-27
12077,361,2,2,2,27,2,8,6.66,2025-12-27
12078,361,2,4,4,9,2,4,6.13,2025-12-27
12079,361,2,4,4,32,2,4,5.93,2025-12-27
12080,361,2,1,1,32,2,8,9.33,2025-12-27
12081,361,2,1,1,8,3,1,1.18,2025-12-27
12082,361,2,1,1,25,2,7,8.13,2025-12-27
12083,361,2,2,2,17,1,3,2.39,2025-12-27
12084,361,2,3,3,17,1,1,2.54,2025-12-27
12085,361,2,3,3,1,2,3,7.34,2025-12-27
12086,361,2,3,3,34,2,4,10.5,2025-12-27
12087,361,2,4,4,5,2,2,3.15,2025-12-27
12088,361,2,3,3,3,3,2,4.84,2025-12-27
12089,361,2,2,2,21,3,2,1.6,2025-12-27
12090,361,2,2,2,23,2,6,4.76,2025-12-27
12091,361,2,2,2,2,2,7,5.41,2025-12-27
12092,361,2,2,2,7,2,5,4.2,2025-12-27
12093,361,2,1,1,25,2,7,8.59,2025-12-27
12094,361,2,2,2,4,1,2,1.6,2025-12-27
12095,361,2,2,2,29,2,1,0.78,2025-12-27
12096,361,2,1,1,3,2,3,3.69,2025-12-27
12097,361,2,4,4,33,1,4,5.71,2025-12-27
12098,361,2,4,4,1,2,3,4.46,2025-12-27
12099,361,2,4,4,4,2,1,1.52,2025-12-27
12100,361,2,3,3,10,2,1,2.48,2025-12-27
12101,361,2,4,4,2,3,4,5.9,2025-12-27
12102,361,2,3,3,10,1,4,10.37,2025-12-27
12103,361,2,4,4,26,3,4,6.16,2025-12-27
12104,362,1,3,3,6,2,4,10.47,2025-12-28
12105,362,1,4,4,36,2,1,1.5,2025-12-28
12106,362,1,2,2,25,2,2,1.63,2025-12-28
12107,362,1,3,3,38,1,4,10.29,2025-12-28
12108,362,1,1,1,39,3,8,9.18,2025-12-28
12109,362,1,2,2,8,2,7,5.37,2025-12-28
12110,362,1,3,3,31,1,4,10.01,2025-12-28
12111,362,1,1,1,17,2,2,2.47,2025-12-28
12112,362,1,4,4,16,1,3,4.48,2025-12-28
12113,362,1,3,3,27,1,1,2.55,2025-12-28
12114,362,1,3,3,3,2,1,2.43,2025-12-28
12115,362,1,4,4,10,3,2,3.12,2025-12-28
12116,362,1,3,3,22,1,4,10.07,2025-12-28
12117,362,1,4,4,36,2,2,2.85,2025-12-28
12118,362,1,1,1,11,3,8,9.79,2025-12-28
12119,362,1,1,1,2,2,7,8.3,2025-12-28
12120,362,1,1,1,33,2,2,2.42,2025-12-28
12121,362,1,4,4,13,2,1,1.5,2025-12-28
12122,362,1,3,3,28,3,4,9.82,2025-12-28
12123,362,1,4,4,5,2,3,4.44,2025-12-28
12124,362,1,3,3,15,2,3,7.78,2025-12-28
12125,362,1,2,2,5,1,4,3.16,2025-12-28
12126,362,1,1,1,25,2,3,3.69,2025-12-28
12127,362,1,4,4,5,2,1,1.44,2025-12-28
12128,362,1,4,4,40,1,1,1.45,2025-12-28
12129,362,1,4,4,3,2,4,5.82,2025-12-28
12130,362,1,1,1,33,2,4,4.87,2025-12-28
12131,362,1,3,3,15,2,3,7.84,2025-12-28
12132,362,1,4,4,19,2,3,4.47,2025-12-28
12133,362,1,1,1,3,2,5,5.92,2025-12-28
12134,362,2,2,2,13,2,5,4.1,2025-12-28
12135,362,2,2,2,13,3,5,4.08,2025-12-28
12136,362,2,4,4,24,1,3,4.6,2025-12-28
12137,362,2,4,4,40,2,3,4.42,2025-12-28
12138,362,2,4,4,5,2,2,3.0,2025-12-28
12139,362,2,4,4,10,2,4,6.14,2025-12-28
12140,362,2,2,2,16,1,7,5.8,2025-12-28
12141,362,2,1,1,28,1,4,4.57,2025-12-28
12142,362,2,4,4,8,2,2,2.88,2025-12-28
12143,362,2,4,4,14,2,4,5.78,2025-12-28
12144,362,2,4,4,40,1,4,5.98,2025-12-28
12145,362,2,1,1,24,2,2,2.51,2025-12-28
12146,362,2,1,1,8,1,3,3.45,2025-12-28
12147,362,2,3,3,36,1,1,2.61,2025-12-28
12148,362,2,4,4,14,2,4,6.05,2025-12-28
12149,362,2,1,1,39,1,2,2.33,2025-12-28
12150,362,2,3,3,2,1,4,10.32,2025-12-28
12151,362,2,4,4,27,2,2,3.02,2025-12-28
12152,362,2,3,3,18,1,1,2.51,2025-12-28
12153,362,2,4,4,35,1,4,5.81,2025-12-28
12154,362,2,4,4,35,2,1,1.48,2025-12-28
12155,362,2,4,4,38,2,4,6.1,2025-12-28
12156,362,2,1,1,37,1,7,8.45,2025-12-28
12157,362,2,2,2,11,3,7,5.47,2025-12-28
12158,362,2,3,3,18,1,4,9.77,2025-12-28
12159,362,2,4,4,31,1,2,3.06,2025-12-28
12160,362,2,1,1,24,2,1,1.24,2025-12-28
12161,362,2,1,1,17,2,3,3.75,2025-12-28
12162,363,1,1,1,37,2,8,9.49,2025-12-29
12163,363,1,4,4,13,2,2,3.1,2025-12-29
12164,363,1,3,3,40,2,1,2.46,2025-12-29
12165,363,1,4,4,34,2,4,5.95,2025-12-29
12166,363,1,1,1,18,2,1,1.23,2025-12-29
12167,363,1,2,2,21,1,6,5.02,2025-12-29
12168,363,1,3,3,12,3,2,5.08,2025-12-29
12169,363,1,1,1,29,1,5,5.91,2025-12-29
12170,363,1,3,3,23,3,1,2.61,2025-12-29
12171,363,1,4,4,6,3,4,5.94,2025-12-29
12172,363,1,2,2,34,2,7,5.54,2025-12-29
12173,363,1,4,4,39,2,1,1.5,2025-12-29
12174,363,1,4,4,31,1,4,5.77,2025-12-29
12175,363,1,1,1,12,1,5,6.22,2025-12-29
12176,363,1,1,1,38,2,6,7.48,2025-12-29
12177,363,1,2,2,23,1,6,4.81,2025-12-29
12178,363,1,4,4,20,2,3,4.29,2025-12-29
12179,363,1,3,3,19,2,3,7.53,2025-12-29
12180,363,1,4,4,5,2,4,6.13,2025-12-29
12181,363,1,3,3,21,2,3,7.45,2025-12-29
12182,363,1,3,3,14,2,2,4.97,2025-12-29
12183,363,1,3,3,33,2,1,2.53,2025-12-29
12184,363,1,3,3,4,1,2,5.07,2025-12-29
12185,363,1,2,2,18,2,1,0.8,2025-12-29
12186,363,1,4,4,20,3,3,4.37,2025-12-29
12187,363,1,3,3,22,2,4,9.55,2025-12-29
12188,363,2,3,3,19,2,2,4.85,2025-12-29
12189,363,2,4,4,31,2,1,1.57,2025-12-29
12190,363,2,4,4,40,3,4,6.12,2025-12-29
12191,363,2,3,3,33,2,1,2.5,2025-12-29
12192,363,2,4,4,26,2,1,1.54,2025-12-29
12193,363,2,4,4,34,2,1,1.44,2025-12-29
12194,363,2,4,4,11,1,2,2.96,2025-12-29
12195,363,2,1,1,34,2,8,9.79,2025-12-29
12196,363,2,3,3,33,2,3,7.48,2025-12-29
12197,363,2,2,2,24,2,3,2.51,2025-12-29
12198,363,2,1,1,27,2,2,2.3,2025-12-29
12199,363,2,3,3,15,2,4,9.66,2025-12-29
12200,363,2,1,1,29,2,2,2.35,2025-12-29
12201,364,1,2,2,9,2,2,1.65,2025-12-30
12202,364,1,3,3,8,2,1,2.57,2025-12-30
12203,364,1,3,3,15,2,2,4.98,2025-12-30
12204,364,1,4,4,24,2,3,4.47,2025-12-30
12205,364,1,1,1,13,2,7,8.51,2025-12-30
12206,364,1,2,2,19,2,4,3.31,2025-12-30
12207,364,1,1,1,17,3,8,9.3,2025-12-30
12208,364,1,4,4,39,2,2,2.89,2025-12-30
12209,364,1,3,3,28,2,2,4.87,2025-12-30
12210,364,1,1,1,22,2,3,3.68,2025-12-30
12211,364,1,4,4,29,1,2,3.1,2025-12-30
12212,364,1,3,3,2,2,4,9.95,2025-12-30
12213,364,1,1,1,35,2,6,7.5,2025-12-30
12214,364,1,3,3,13,1,2,4.95,2025-12-30
12215,364,1,2,2,9,2,1,0.79,2025-12-30
12216,364,1,3,3,17,2,3,7.69,2025-12-30
12217,364,1,3,3,19,1,1,2.59,2025-12-30
12218,364,1,4,4,34,2,4,6.05,2025-12-30
12219,364,1,3,3,37,2,1,2.39,2025-12-30
12220,364,1,3,3,37,1,4,10.19,2025-12-30
12221,364,1,3,3,35,2,2,5.0,2025-12-30
12222,364,1,1,1,32,2,1,1.24,2025-12-30
12223,364,1,3,3,35,3,4,10.24,2025-12-30
12224,364,1,3,3,37,2,1,2.5,2025-12-30
12225,364,1,2,2,1,1,4,3.21,2025-12-30
12226,364,2,2,2,33,2,3,2.35,2025-12-30
12227,364,2,1,1,10,2,6,7.41,2025-12-30
12228,364,2,4,4,31,2,3,4.62,2025-12-30
12229,364,2,2,2,13,2,6,4.76,2025-12-30
12230,364,2,4,4,22,1,2,3.13,2025-12-30
12231,364,2,2,2,34,2,7,5.58,2025-12-30
12232,364,2,4,4,36,2,3,4.5,2025-12-30
12233,364,2,4,4,17,2,3,4.54,2025-12-30
12234,364,2,1,1,37,2,1,1.16,2025-12-30
12235,364,2,2,2,7,3,4,3.25,2025-12-30
12236,364,2,4,4,33,2,3,4.36,2025-12-30
12237,364,2,1,1,30,2,2,2.34,2025-12-30
12238,364,2,1,1,35,2,5,6.06,2025-12-30
12239,364,2,2,2,37,2,1,0.82,2025-12-30
12240,364,2,4,4,34,2,3,4.5,2025-12-30
12241,364,2,2,2,7,1,8,6.28,2025-12-30
12242,364,2,1,1,21,2,8,9.25,2025-12-30
12243,364,2,3,3,1,1,1,2.46,2025-12-30
12244,364,2,1,1,3,1,5,6.0,2025-12-30
12245,365,1,4,4,13,2,1,1.46,2025-12-31
12246,365,1,4,4,35,2,1,1.43,2025-12-31
12247,365,1,3,3,10,2,4,9.78,2025-12-31
12248,365,1,2,2,3,2,6,4.72,2025-12-31
12249,365,1,3,3,1,1,2,5.14,2025-12-31
12250,365,1,4,4,20,2,2,3.05,2025-12-31
12251,365,1,4,4,25,2,1,1.46,2025-12-31
12252,365,1,1,1,32,1,6,7.07,2025-12-31
12253,365,1,1,1,1,2,4,4.76,2025-12-31
12254,365,1,4,4,24,2,3,4.71,2025-12-31
12255,365,1,4,4,12,1,1,1.5,2025-12-31
12256,365,1,1,1,37,2,3,3.69,2025-12-31
12257,365,1,1,1,13,2,3,3.51,2025-12-31
12258,365,1,1,1,37,2,2,2.33,2025-12-31
12259,365,1,1,1,33,2,6,7.51,2025-12-31
12260,365,1,2,2,21,1,3,2.4,2025-12-31
12261,365,1,1,1,40,1,5,6.17,2025-12-31
12262,365,1,4,4,6,2,1,1.53,2025-12-31
12263,365,1,4,4,10,3,3,4.38,2025-12-31
12264,365,1,1,1,20,3,8,9.6,2025-12-31
12265,365,1,4,4,16,2,1,1.54,2025-12-31
12266,365,1,4,4,8,2,3,4.58,2025-12-31
12267,365,1,3,3,16,1,1,2.5,2025-12-31
12268,365,1,1,1,18,2,2,2.31,2025-12-31
12269,365,1,1,1,29,3,2,2.48,2025-12-31
12270,365,1,1,1,1,3,5,5.77,2025-12-31
12271,365,1,4,4,27,2,2,3.09,2025-12-31
12272,365,2,4,4,40,2,1,1.52,2025-12-31
12273,365,2,3,3,24,1,4,9.69,2025-12-31
12274,365,2,3,3,9,2,2,5.05,2025-12-31
12275,365,2,3,3,21,2,2,4.78,2025-12-31
12276,365,2,2,2,7,2,8,6.48,2025-12-31
12277,365,2,3,3,10,2,1,2.6,2025-12-31
12278,365,2,4,4,2,1,3,4.64,2025-12-31
12279,365,2,1,1,13,1,8,9.25,2025-12-31
12280,365,2,4,4,38,2,3,4.62,2025-12-31
12281,365,2,1,1,36,2,4,4.57,2025-12-31
12282,365,2,3,3,28,2,4,10.46,2025-12-31
12283,365,2,3,3,9,2,1,2.55,2025-12-31
12284,365,2,1,1,18,1,6,7.05,2025-12-31
12285,365,2,2,2,25,2,2,1.59,2025-12-31
12286,365,2,3,3,4,1,3,7.36,2025-12-31
12287,365,2,4,4,35,2,2,2.9,2025-12-31
12288,366,1,4,4,22,2,4,5.71,2026-01-01
12289,366,1,4,4,36,1,2,3.06,2026-01-01
12290,366,1,4,4,28,2,1,1.48,2026-01-01
12291,366,1,4,4,10,2,1,1.55,2026-01-01
12292,366,1,1,1,16,1,2,2.36,2026-01-01
12293,366,1,4,4,35,2,3,4.38,2026-01-01
12294,366,1,1,1,30,2,3,3.57,2026-01-01
12295,366,1,3,3,12,3,2,4.81,2026-01-01
12296,366,1,4,4,3,2,3,4.58,2026-01-01
12297,366,1,3,3,1,3,3,7.59,2026-01-01
12298,366,1,2,2,23,2,1,0.79,2026-01-01
12299,366,2,4,4,31,2,1,1.51,2026-01-01
12300,366,2,3,3,17,3,3,7.83,2026-01-01
12301,366,2,2,2,37,2,5,4.15,2026-01-01
12302,366,2,4,4,18,2,1,1.51,2026-01-01
12303,366,2,2,2,34,1,2,1.55,2026-01-01
12304,366,2,4,4,37,2,4,6.23,2026-01-01
12305,366,2,4,4,9,1,3,4.68,2026-01-01
12306,366,2,3,3,37,2,2,5.06,2026-01-01
12307,366,2,3,3,19,1,4,10.49,2026-01-01
12308,366,2,4,4,1,2,4,6.14,2026-01-01
12309,367,1,2,2,20,3,6,4.57,2026-01-02
12310,367,1,3,3,5,2,4,10.21,2026-01-02
12311,367,1,1,1,5,1,3,3.6,2026-01-02
12312,367,1,4,4,37,2,3,4.6,2026-01-02
12313,367,1,2,2,33,2,3,2.31,2026-01-02
12314,367,1,4,4,7,3,4,5.8,2026-01-02
12315,367,1,3,3,24,2,4,9.87,2026-01-02
12316,367,1,4,4,1,1,4,6.22,2026-01-02
12317,367,1,3,3,38,2,2,4.85,2026-01-02
12318,367,1,1,1,19,1,6,7.13,2026-01-02
12319,367,1,3,3,22,2,3,7.75,2026-01-02
12320,367,1,3,3,25,3,1,2.44,2026-01-02
12321,367,1,4,4,10,2,2,2.95,2026-01-02
12322,367,1,1,1,24,2,7,8.66,2026-01-02
12323,367,1,4,4,26,1,3,4.59,2026-01-02
12324,367,2,3,3,26,2,3,7.44,2026-01-02
12325,367,2,4,4,26,1,4,5.89,2026-01-02
12326,367,2,2,2,8,2,6,4.8,2026-01-02
12327,367,2,1,1,27,2,7,8.46,2026-01-02
12328,367,2,2,2,12,2,4,3.24,2026-01-02
12329,367,2,3,3,15,2,4,10.43,2026-01-02
12330,367,2,1,1,21,1,3,3.6,2026-01-02
12331,367,2,3,3,39,2,2,5.25,2026-01-02
12332,367,2,3,3,14,1,3,7.18,2026-01-02
12333,367,2,2,2,31,3,1,0.77,2026-01-02
12334,367,2,4,4,3,2,4,5.93,2026-01-02
12335,368,1,4,4,36,2,1,1.46,2026-01-03
12336,368,1,4,4,24,3,1,1.49,2026-01-03
12337,368,1,3,3,26,1,1,2.53,2026-01-03
12338,368,1,4,4,32,2,4,5.88,2026-01-03
12339,368,1,4,4,26,2,3,4.66,2026-01-03
12340,368,1,4,4,25,2,1,1.46,2026-01-03
12341,368,1,1,1,9,2,3,3.74,2026-01-03
12342,368,1,3,3,7,3,2,4.82,2026-01-03
12343,368,1,4,4,15,2,2,2.88,2026-01-03
12344,368,1,4,4,27,2,3,4.72,2026-01-03
12345,368,1,4,4,3,3,1,1.48,2026-01-03
12346,368,1,4,4,11,3,4,6.11,2026-01-03
12347,368,1,3,3,29,2,4,9.87,2026-01-03
12348,368,1,4,4,27,2,4,6.12,2026-01-03
12349,368,1,4,4,27,2,4,6.08,2026-01-03
12350,368,1,4,4,9,2,2,2.97,2026-01-03
12351,368,1,2,2,22,2,5,4.13,2026-01-03
12352,368,2,3,3,18,2,1,2.49,2026-01-03
12353,368,2,4,4,34,2,4,5.76,2026-01-03
12354,368,2,1,1,31,2,6,7.5,2026-01-03
12355,368,2,1,1,2,2,4,4.66,2026-01-03
12356,368,2,1,1,23,2,4,4.92,2026-01-03
12357,368,2,3,3,13,2,4,9.51,2026-01-03
12358,368,2,3,3,22,1,1,2.51,2026-01-03
12359,368,2,3,3,37,2,4,9.56,2026-01-03
12360,368,2,1,1,37,1,6,7.14,2026-01-03
12361,368,2,1,1,35,2,4,4.57,2026-01-03
12362,369,1,4,4,2,3,4,5.83,2026-01-04
12363,369,1,1,1,7,3,5,6.16,2026-01-04
12364,369,1,1,1,7,1,7,8.51,2026-01-04
12365,369,1,1,1,34,2,4,4.72,2026-01-04
12366,369,1,3,3,1,2,4,9.59,2026-01-04
12367,369,1,3,3,1,2,1,2.5,2026-01-04
12368,369,1,3,3,38,2,3,7.87,2026-01-04
12369,369,1,4,4,17,2,3,4.51,2026-01-04
12370,369,1,4,4,38,1,2,2.94,2026-01-04
12371,369,1,3,3,39,2,2,5.02,2026-01-04
12372,369,1,3,3,19,2,2,4.92,2026-01-04
12373,369,1,4,4,35,3,3,4.43,2026-01-04
12374,369,1,4,4,29,3,1,1.48,2026-01-04
12375,369,1,1,1,38,2,1,1.26,2026-01-04
12376,369,1,2,2,18,2,7,5.36,2026-01-04
12377,369,1,4,4,11,2,4,6.08,2026-01-04
12378,369,1,2,2,28,1,7,5.56,2026-01-04
12379,369,1,2,2,6,2,3,2.4,2026-01-04
12380,369,1,4,4,6,3,4,5.84,2026-01-04
12381,369,1,2,2,36,2,4,3.36,2026-01-04
12382,369,2,3,3,22,2,4,10.07,2026-01-04
12383,369,2,4,4,22,2,1,1.54,2026-01-04
12384,369,2,4,4,8,3,2,2.93,2026-01-04
12385,369,2,3,3,21,2,2,4.85,2026-01-04
12386,369,2,1,1,13,1,4,4.69,2026-01-04
12387,369,2,4,4,12,1,1,1.54,2026-01-04
12388,369,2,4,4,9,2,4,5.89,2026-01-04
12389,369,2,2,2,33,1,7,5.32,2026-01-04
12390,369,2,3,3,33,2,2,5.14,2026-01-04
12391,369,2,1,1,20,2,5,5.92,2026-01-04
12392,369,2,2,2,4,2,4,3.33,2026-01-04
12393,369,2,3,3,1,2,1,2.49,2026-01-04
12394,370,1,2,2,17,1,7,5.58,2026-01-05
12395,370,1,4,4,32,3,2,2.93,2026-01-05
12396,370,1,3,3,24,2,1,2.61,2026-01-05
12397,370,1,3,3,25,1,4,9.71,2026-01-05
12398,370,1,3,3,6,2,1,2.38,2026-01-05
12399,370,1,3,3,13,1,2,4.78,2026-01-05
12400,370,1,4,4,33,2,4,5.8,2026-01-05
12401,370,1,2,2,27,2,1,0.8,2026-01-05
12402,370,1,1,1,18,3,6,6.86,2026-01-05
12403,370,1,1,1,40,2,3,3.6,2026-01-05
12404,370,1,3,3,19,2,1,2.44,2026-01-05
12405,370,1,3,3,28,2,1,2.53,2026-01-05
12406,370,1,3,3,5,2,2,5.04,2026-01-05
12407,370,1,4,4,32,2,2,3.04,2026-01-05
12408,370,1,3,3,17,2,2,4.85,2026-01-05
12409,370,2,4,4,26,2,4,6.26,2026-01-05
12410,370,2,3,3,32,1,1,2.62,2026-01-05
12411,370,2,1,1,19,2,8,9.88,2026-01-05
12412,370,2,4,4,22,1,3,4.38,2026-01-05
12413,370,2,3,3,29,1,2,4.94,2026-01-05
12414,370,2,2,2,17,1,6,4.93,2026-01-05
12415,370,2,2,2,12,1,8,6.48,2026-01-05
12416,370,2,3,3,3,2,2,5.18,2026-01-05
12417,370,2,2,2,38,2,8,6.62,2026-01-05
12418,370,2,2,2,8,2,4,3.04,2026-01-05
12419,370,2,4,4,2,2,1,1.56,2026-01-05
12420,371,1,4,4,15,2,2,3.15,2026-01-06
12421,371,1,4,4,29,2,3,4.62,2026-01-06
12422,371,1,4,4,17,1,1,1.57,2026-01-06
12423,371,1,1,1,27,2,4,4.85,2026-01-06
12424,371,1,2,2,14,2,5,4.05,2026-01-06
12425,371,1,3,3,24,1,1,2.6,2026-01-06
12426,371,1,4,4,6,3,2,2.93,2026-01-06
12427,371,1,3,3,17,2,4,10.0,2026-01-06
12428,371,1,4,4,36,1,4,6.09,2026-01-06
12429,371,1,3,3,9,2,3,7.31,2026-01-06
12430,371,1,2,2,38,1,3,2.51,2026-01-06
12431,371,1,3,3,37,1,4,9.76,2026-01-06
12432,371,1,3,3,3,2,2,4.8,2026-01-06
12433,371,1,4,4,26,2,4,6.16,2026-01-06
12434,371,2,4,4,18,2,1,1.51,2026-01-06
12435,371,2,2,2,7,2,8,6.12,2026-01-06
12436,371,2,4,4,8,1,4,6.16,2026-01-06
12437,371,2,3,3,27,3,2,5.19,2026-01-06
12438,371,2,4,4,3,1,4,5.83,2026-01-06
12439,371,2,4,4,27,2,4,6.03,2026-01-06
12440,371,2,2,2,27,2,8,6.43,2026-01-06
12441,371,2,4,4,2,1,4,6.2,2026-01-06
12442,371,2,1,1,11,2,2,2.31,2026-01-06
12443,371,2,3,3,18,2,1,2.46,2026-01-06
12444,372,1,3,3,7,2,3,7.8,2026-01-07
12445,372,1,2,2,11,2,7,5.61,2026-01-07
12446,372,1,3,3,35,2,2,5.14,2026-01-07
12447,372,1,1,1,32,1,3,3.75,2026-01-07
12448,372,1,2,2,11,1,7,5.33,2026-01-07
12449,372,1,3,3,16,1,1,2.44,2026-01-07
12450,372,1,3,3,13,2,2,4.81,2026-01-07
12451,372,1,4,4,7,1,3,4.71,2026-01-07
